id,title,rating,votes,genre_ids,language,release_date,runtime,budget,revenue,popularity,overview,number_of_seasons,number_of_episodes,production_countries,networks,creators,main_actors,source_category,type
130347,Street Woman Fighter,9.5,6,[10764],ko,2021-08-24,118.0,,,6.6261,"The fierce women armed with stunning street dance take over the stage this summer. The unceasing battles between the real dancers will make you hold your breath. They boast their unique dance styles, skilled performance, and a highly competitive spirit. Eight dance crews get together on the fight st",3,20.0,['South Korea'],"['TVING', 'Mnet']",['Choi Jung-nam'],"['Sung Hanbin', 'Monika', 'Honey J', 'Lip J', 'Aiki']",vote_average.desc_2021,tv
119645,Unexpected Business,9.4,10,"[10767, 10764]",ko,2021-02-25,100.0,,,13.6596,"Set in a small, rural town, the show is about two friends, actors Zo In-sung and Cha Tae-hyun, running a supermarket for 10 days. They not only sell goods, but also operate small restaurant, where they cook and serve dishes. The two actors, who lived their whole lives in the city, experience life in",3,38.0,['South Korea'],['tvN'],['Yoo Ho-jin'],"['Cha Tae-hyun', 'Zo In-sung', 'Lim Ju-hwan', 'Yoon Kyung-ho']",vote_average.desc_2021,tv
116018,BattleBots: Bounty Hunters,9.4,5,[10764],en,2021-01-04,,,,3.4926,"Legends like Tombstone, Bronco, Witch Doctor, Son of Whyachi, Beta and Icewave will all be making their return to the screen as they take on challengers, who are competing with each other for the right to become the bounty hunter and fight a legend for ultimate victory. Like any season of BattleBots",1,12.0,[],['discovery+'],[],"['Chris Rose', 'Kenny Florian', 'Faruq Tauheed']",vote_average.desc_2021,tv
137948,Sacrifice,9.2,5,[18],en,2021-11-04,76.0,,,13.6895,"The series follows Daniella Hernandez, a highly sought-after entertainment lawyer in Los Angeles, as she navigates the nefarious lives of her rich and famous clients while dealing with her own complicated personal life as a recovering alcoholic who compensates for her suppressed addiction with men a",1,11.0,['United States of America'],['BET+'],[],"['Paula Patton', 'Juan Antonio', 'Altonio Jackson', 'Nelson Bonilla', 'Erica Ash']",vote_average.desc_2021,tv
120952,Living with Hitler,9.2,5,"[99, 10768]",en,2021-03-22,45.0,,,3.1628,"The Nazi era from 1993 to 1945 is illustrated through archived material, with insights and anecdotes provided by world-leading experts and commentators.",1,3.0,['Australia'],"['U&Yesterday', 'Histoire TV']",[],['Liam James'],vote_average.desc_2021,tv
120749,Hospital Playlist Goes Camping,9.2,5,[10764],ko,2021-03-04,25.0,,,12.3578,The variety show features the cast of Hospital Playlist going on a two-days-and-one-night camping trip together.,1,13.0,['South Korea'],['YouTube'],"['Nah Yung-suk', 'Shin Won-ho']","['Jeon Mi-do', 'Cho Jung-seok', 'Yoo Yeon-seok', 'Jung Kyung-ho', 'Kim Dae-myung']",vote_average.desc_2021,tv
124407,The Evandro Case: A Devilish Plot,9.1,16,"[99, 80]",pt,2021-05-13,45.0,,,2.4799,The series follows the story of the disappearance of a boy in Paraná state (Brazil) and the investigation of the case.,1,9.0,['Brazil'],['Globoplay'],['Ivan Mizanzuk'],[],vote_average.desc_2021,tv
135925,Three Meals a Day: Doctors,9.0,5,"[10764, 10767]",ko,2021-10-08,90.0,,,14.4369,"A small celebrity cast goes to live in a countryside house and make their own meals, often farming or fishing for their own ingredients.",1,9.0,['South Korea'],['tvN'],[],"['Yoo Yeon-seok', 'Jeon Mi-do', 'Cho Jung-seok', 'Kim Dae-myung', 'Jung Kyung-ho']",vote_average.desc_2021,tv
129272,Against The Sky Supreme,9.0,6,"[16, 10759]",zh,2021-07-16,10.0,,,50.5237,"The entire universe is divided into the inner universe and the outer universe. The two universes are enemies of each other. The outer universe is ruled by demons, and the inner universe is divided into The Realm of gods, the Eternal Realm, and the Mortal Realm. In the universe, there are countless m",1,480.0,['China'],['Tencent Video'],['Ku Ya Yu Mu'],['高峰'],vote_average.desc_2021,tv
128979,Love After Divorce,9.0,6,[10764],ko,2021-07-11,90.0,,,10.8758,"Newly single and ready to mingle, divorced men and women enter the Dolsing Village looking to date, cohabitate and find love again.",6,70.0,[],['MBN'],[],[],vote_average.desc_2021,tv
127295,BET Presents: The Encore,9.0,5,[10764],en,2021-06-09,43.0,,,9.777,Some of the biggest R&B girl group members of the 1990s and early 2000s come together to record a supergroup album in 30 days.,1,10.0,['United States of America'],"['BET', 'BET+']",[],"['Irish Grinstead', 'LeMisha Grinstead', 'Nivea', 'Felisha King', 'Pamela Long']",vote_average.desc_2021,tv
118895,Kingdom: Legendary War,9.0,10,[10764],ko,2021-04-01,90.0,,,11.5861,"Who is the best K-POP performer? Let's throw away all our titles and compete solely through our performances! Here are six K-POP boy groups: the group that ensures your entertainment ""BtoB,"" the idol of the nation ""iKON,"" one-of-a-kind perfect performing group ""SF9,"" group with a strong performance,",1,10.0,['South Korea'],['Mnet'],[],"['MAX CHANGMIN', 'Seo Eun-kwang', 'Lee Min-hyuk', 'Lee Chang-sub', 'Peniel Shin']",vote_average.desc_2021,tv
117954,Awakening Age,9.0,14,[18],zh,2021-02-01,45.0,,,13.5084,"During a turbulent time from 1915 to 1921, Chen Du Xiu and Li Da Zhao, along with other like-minded individuals, founded the Magazine La Jeunesse that started the New Culture Movement. The magazine promoted science and democracy and revolutionized the thinking of the masses and encouraged them to fi",1,43.0,['China'],['CCTV-1'],[],"['Yu Hewei', 'Zhang Tong', 'Zhang Wanyi', 'Ma Shaohua', 'Cao Lei']",vote_average.desc_2021,tv
116586,Minning Town,9.0,9,[18],zh,2021-01-12,45.0,,,16.2012,"It tells the story of villagers from Ningxia who migrated and built Minning Town from scratch.

The government wants to build the rural housing land and encourages the farmers of Xiji Country to migrate or relocate. However, the conditions of the desert are too harsh. The villagers who moved there m",1,23.0,['China'],"['Beijing Television', 'Zhejiang Television', 'Dragon Television']",[],"['Huang Xuan', 'Guo Jingfei', 'Hu Ming', 'Zhang Jiayi', 'You Yongzhi']",vote_average.desc_2021,tv
85271,WandaVision,8.213,12271,"[10765, 9648, 18]",en,2021-01-15,,,,37.2914,Wanda Maximoff and Vision—two super-powered beings living idealized suburban lives—begin to suspect that everything is not as it seems.,1,9.0,['United States of America'],['Disney+'],['Jac Schaeffer'],"['Elizabeth Olsen', 'Paul Bettany', 'Kathryn Hahn', 'Teyonah Parris', 'Randall Park']",vote_count.desc_2021,tv
88396,The Falcon and the Winter Soldier,7.627,8630,"[10759, 18]",en,2021-03-19,,,,48.2722,"Following the events of “Avengers: Endgame”, the Falcon, Sam Wilson and the Winter Soldier, Bucky Barnes team up in a global adventure that tests their abilities, and their patience.",1,6.0,['United States of America'],['Disney+'],['Malcolm Spellman'],"['Anthony Mackie', 'Sebastian Stan', 'Wyatt Russell', 'Erin Kellyman', 'Daniel Brühl']",vote_count.desc_2021,tv
94605,Arcane,8.767,5189,"[16, 10765, 18, 10759]",en,2021-11-06,,,,61.3721,"Amid the stark discord of twin cities Piltover and Zaun, two sisters fight on rival sides of a war between magic technologies and clashing convictions.",2,18.0,"['France', 'United States of America']",['Netflix'],"['Christian Linke', 'Alex Yee']","['Hailee Steinfeld', 'Ella Purnell']",vote_count.desc_2021,tv
91363,What If...?,8.099,4388,"[16, 10759, 10765]",en,2021-08-11,,,,56.8302,"Taking inspiration from the comic books of the same name, each episode of this animated anthology series questions, revisits and twists classic Marvel Cinematic moments.",3,26.0,['United States of America'],['Disney+'],[],['Jeffrey Wright'],vote_count.desc_2021,tv
90462,Chucky,7.837,4095,"[80, 35, 9648]",en,2021-10-12,43.0,,,52.0331,"After a vintage Chucky doll turns up at a suburban yard sale, an idyllic American town is thrown into chaos as a series of horrifying murders begin to expose the town’s hypocrisies and secrets. Meanwhile, the arrival of enemies — and allies — from Chucky’s past threatens to expose the truth behind t",3,24.0,['United States of America'],"['USA Network', 'Syfy']",['Don Mancini'],"['Zackary Arthur', 'Brad Dourif', 'Björgvin Arnarson', 'Alyvia Alyn Lind', 'Devon Sawa']",vote_count.desc_2021,tv
88329,Hawkeye,7.836,3479,"[18, 35, 10759]",en,2021-11-24,,,,29.0724,"Former Avenger Clint Barton has a seemingly simple mission: get back to his family for Christmas. Possible? Maybe with the help of Kate Bishop, a 22-year-old archer with dreams of becoming a superhero. The two are forced to work together when a presence from Barton’s past threatens to derail far mor",1,6.0,['United States of America'],['Disney+'],['Jonathan Igla'],"['Jeremy Renner', 'Hailee Steinfeld', 'Tony Dalton', 'Alaqua Cox', 'Fra Fee']",vote_count.desc_2021,tv
115036,The Book of Boba Fett,7.551,2742,"[10759, 10765]",en,2021-12-29,,,,30.2162,Legendary bounty hunter Boba Fett and mercenary Fennec Shand must navigate the galaxy’s underworld when they return to the sands of Tatooine to stake their claim on the territory once ruled by Jabba the Hutt and his crime syndicate.,1,7.0,['United States of America'],['Disney+'],['Jon Favreau'],"['Temuera Morrison', 'Ming-Na Wen']",vote_count.desc_2021,tv
95057,Superman & Lois,8.053,2552,"[18, 10765]",en,2021-02-23,44.0,,,65.293,"After years of facing megalomaniacal supervillains, monsters wreaking havoc on Metropolis, and alien invaders intent on wiping out the human race, The Man of Steel aka Clark Kent and Lois Lane come face to face with one of their greatest challenges ever: dealing with all the stress, pressures and co",4,53.0,['United States of America'],['The CW'],"['Greg Berlanti', 'Todd Helbing']","['Tyler Hoechlin', 'Elizabeth Tulloch', 'Alex Garfin', 'Michael Bishop']",vote_count.desc_2021,tv
96677,Lupin,7.731,2363,"[80, 18, 9648]",fr,2021-01-08,,,,38.014,"Inspired by the adventures of Arsène Lupin, gentleman thief Assane Diop sets out to avenge his father for an injustice inflicted by a wealthy family.",3,17.0,['France'],['Netflix'],"['George Kay', 'Florent Meyer', 'Tigran Rosine', 'François Uzan', 'Marie Roussin']",['Omar Sy'],vote_count.desc_2021,tv
114868,Record of Ragnarok,8.5,1712,"[10759, 16, 10765]",ja,2021-06-17,,,,23.8167,"Before eradicating humankind from the world, the gods give them one last chance to prove themselves worthy of survival. Let the Ragnarok battles begin.",3,27.0,['Japan'],['Netflix'],[],"['Miyuki Sawashiro', 'Tomoyo Kurosawa', 'Wataru Takagi', 'Junichi Suwabe', 'Tomokazu Seki']",vote_count.desc_2021,tv
103768,Sweet Tooth,7.8,1497,"[18, 10765]",en,2021-06-04,,,,28.2947,"On a perilous adventure across a post-apocalyptic world, a lovable boy who's half-human and half-deer searches for a new beginning with a gruff protector.",3,24.0,['United States of America'],['Netflix'],['Jim Mickle'],"['Nonso Anozie', 'Christian Convery', 'Adeel Akhtar', 'Stefania LaVie Owen', 'Naledi Murray']",vote_count.desc_2021,tv
97175,Fate: The Winx Saga,8.0,1481,"[10765, 18]",en,2021-01-22,47.0,,,43.1671,"The coming-of-age journey of five fairies attending Alfea, a magical boarding school in the Otherworld where they must learn to master their powers while navigating love, rivalries, and the monsters that threaten their very existence.",2,13.0,"['Italy', 'United Kingdom', 'United States of America']",['Netflix'],['Brian Young'],"['Abigail Cowen', 'Hannah van der Westhuysen', 'Precious Mustapha', 'Eliot Salt', 'Elisha Applebaum']",vote_count.desc_2021,tv
115004,Mare of Easttown,8.208,1452,"[18, 9648, 80]",en,2021-04-18,60.0,,,22.0823,A detective in a small Pennsylvania town investigates a local murder while trying to keep her life from falling apart.,1,7.0,"['United Kingdom', 'United States of America']",['HBO'],['Brad Ingelsby'],"['Kate Winslet', 'Jean Smart', 'Julianne Nicholson', 'Angourie Rice', 'Evan Peters']",vote_count.desc_2021,tv
128101,Bittomo x Senshi Kirameki Powers!,8.0,2,"[10759, 10765]",ja,2021-07-11,,,,108.7845,"Bittomo x Heroine Kirameki Powers! is the 5th instalment in the Girls x Heroine series. The themes of this season are friendship and games. Before Kirari becomes the main character, she one day encounters Himenyan who jumps out of a game console! In reality, Himenyan is the princess of Kirapawa King",1,50.0,['Japan'],['TV Tokyo'],['Takashi Miike'],"['Nagayama Tsubaki', 'Fukasawa Hiiro', 'Nonoka Yamaguchi', 'Kurea Masuda', 'Atsuko Maeda']",genre_10759_2021,tv
132544,Great Minds,5.2,17,"[10767, 99]",ko,2021-08-30,20.0,,,50.5048,,4,724.0,['South Korea'],['EBS 1'],[],[],genre_99_2021,tv
118924,Marvel Studios Assembled,7.182,211,[99],en,2021-03-12,,,,40.4536,"Go behind the scenes of the shows and movies of the Marvel Cinematic Universe, following the filmmakers, cast and crew, and Marvel heroes every step of the way.",1,6.0,['United States of America'],['Disney+'],"['John M. Pisani', 'Jason Hillhouse', 'Charlie Visnic']",[],genre_99_2021,tv
125476,Crash Course Black American History,2.0,1,[99],en,2021-05-07,14.0,,,39.4843,"Over the course of 50 episodes, we're going to learn about Black American History. Clint Smith will to teach you about the experience of Black people in America, from the arrival of the first enslaved Black people who arrived at Jamestown all the way to the Black Lives Matter movement.",1,51.0,"['Canada', 'United States of America']",['YouTube'],[],['Clint Smith'],genre_99_2021,tv
210081,Sherri,4.2,7,[10767],en,2022-09-12,42.0,,,192.6642,"Sherri Shepherd, actress, comic, and Emmy Award-winning longtime co-host of ""The View"", appears before a live audience with a daily dose of pop culture, comedy, conversations, and daytime talk staples, including celebrity and human interest interviews.",3,460.0,['United States of America'],['Syndication'],['Sherri Shepherd'],"['Sherri Shepherd', 'Rolonda Watts']",popularity.desc_2022,tv
117030,We Baby Bears,7.2,269,"[16, 10751, 35, 10762]",en,2022-01-01,12.0,,,144.2231,"Follow Grizz, Panda and Ice Bear – as their younger baby selves – traveling in a magical box to fantastic new worlds searching for a place to call home. Along the way, they meet new friends, learn a few lessons and discover that “home” can mean wherever they are, as long as they’re together.",2,73.0,['United States of America'],['Cartoon Network'],['Manny Hernandez'],"['Max Mitchell', 'Demetri Martin', 'Connor Andrade', 'Amari McCoy']",genre_35_2022,tv
210078,STAT,6.1,7,[18],fr,2022-09-12,21.0,,,132.004,The daily lives of the personnel of the St-Vincent hospital in Montréal.,4,356.0,['Canada'],['ICI Radio-Canada Télé'],[],"['Suzanne Clément', 'Patrick Labbé', 'Geneviève Schmidt', 'Stéphane Rousseau', 'Lou-Pascal Tremblay']",genre_18_2022,tv
135934,The Legend of Vox Machina,8.233,502,"[16, 10765]",en,2022-01-27,27.0,,,127.8221,"They're rowdy, they're ragtag, they're misfits turned mercenaries for hire. Vox Machina is more interested in easy money and cheap ale than actually protecting the realm. But when the kingdom is threatened by evil, this boisterous crew realizes that they are the only ones capable of restoring justic",4,36.0,['United States of America'],['Prime Video'],['Chris Prynoski'],"['Laura Bailey', 'Taliesin Jaffe', 'Ashley Johnson', ""Liam O'Brien"", 'Marisha Ray']",genre_16_2022,tv
154820,Alice's Wonderland Bakery,6.1,8,"[16, 10762, 35]",en,2022-02-09,,,,120.6871,"Alice, the great-granddaughter of the original Alice and a budding young baker at the enchanted Wonderland Bakery, where treats bring a new generation of characters together.",2,98.0,"['Canada', 'United States of America']",['Disney Junior'],['Chelsea Beyl'],"['Libby Rue', 'Abigail Estrella', 'CJ Uy', 'Jack Stanton', 'Secunda Wood']",genre_35_2022,tv
197189,Cara e Coragem,5.6,48,"[10766, 10759, 35]",pt,2022-05-30,36.0,,,111.3439,,1,197.0,['Brazil'],['TV Globo'],['Claudia Souto'],"['Paolla Oliveira', 'Marcelo Serrado', 'Taís Araújo', 'Paulo Lessa', 'Ícaro Silva']",genre_35_2022,tv
124364,FROM,8.185,1985,"[9648, 18, 10765]",en,2022-02-20,,,,109.8309,"Unravel the mystery of a nightmarish town in middle America that traps all those who enter. As the unwilling residents fight to keep a sense of normalcy and search for a way out, they must also survive the threats of the surrounding forest – including the terrifying creatures that come out when the ",4,30.0,['United States of America'],"['Epix', 'MGM+']",['John Griffin'],"['Harold Perrineau', 'Catalina Sandino Moreno', 'Eion Bailey', 'David Alpay', 'Elizabeth Saunders']",genre_18_2022,tv
