title,rating,votes,language,release_date,runtime,budget,revenue,genres,type,number_of_seasons,number_of_episodes
Samurai Pizza Cats,8.125,88,ja,1990-02-01,25.0,,,Animation,tv,1.0,54.0
Samurai Pizza Cats,8.125,88,ja,1990-02-01,25.0,,,Comedy,tv,1.0,54.0
Samurai Pizza Cats,8.125,88,ja,1990-02-01,25.0,,,Action & Adventure,tv,1.0,54.0
Samurai Pizza Cats,8.125,88,ja,1990-02-01,25.0,,,Kids,tv,1.0,54.0
The Adventures of Super Mario Bros. 3,7.575,455,en,1990-09-08,11.0,,,Family,tv,1.0,26.0
The Adventures of Super Mario Bros. 3,7.575,455,en,1990-09-08,11.0,,,Animation,tv,1.0,26.0
The Adventures of Super Mario Bros. 3,7.575,455,en,1990-09-08,11.0,,,Kids,tv,1.0,26.0
Mad Bull 34,6.125,16,ja,1990-12-21,45.0,,,Action & Adventure,tv,1.0,4.0
Mad Bull 34,6.125,16,ja,1990-12-21,45.0,,,Animation,tv,1.0,4.0
Mad Bull 34,6.125,16,ja,1990-12-21,45.0,,,Comedy,tv,1.0,4.0
Mad Bull 34,6.125,16,ja,1990-12-21,45.0,,,Crime,tv,1.0,4.0
Daddy Long Legs,6.8,16,ja,1990-01-14,24.0,,,Animation,tv,1.0,40.0
Daddy Long Legs,6.8,16,ja,1990-01-14,24.0,,,Drama,tv,1.0,40.0
Daddy Long Legs,6.8,16,ja,1990-01-14,24.0,,,Drama,tv,1.0,40.0
Hakkenden: Legend of the Dog Warriors,6.5,4,ja,1990-10-25,30.0,,,Animation,tv,1.0,13.0
Hakkenden: Legend of the Dog Warriors,6.5,4,ja,1990-10-25,30.0,,,Drama,tv,1.0,13.0
Hakkenden: Legend of the Dog Warriors,6.5,4,ja,1990-10-25,30.0,,,Sci-Fi & Fantasy,tv,1.0,13.0
The Penthouse,6.7,7,el,1990-09-19,,,,Comedy,tv,2.0,84.0
Linha Direta,8.0,5,pt,1990-03-29,,,,Reality,tv,12.0,391.0
Linha Direta,8.0,5,pt,1990-03-29,,,,Crime,tv,12.0,391.0
Linha Direta,8.0,5,pt,1990-03-29,,,,News,tv,12.0,391.0
Linha Direta,8.0,5,pt,1990-03-29,,,,Documentary,tv,12.0,391.0
The Flash,7.398,507,en,1990-09-20,45.0,,,Action & Adventure,tv,1.0,22.0
The Flash,7.398,507,en,1990-09-20,45.0,,,Crime,tv,1.0,22.0
The Flash,7.398,507,en,1990-09-20,45.0,,,Drama,tv,1.0,22.0
The Flash,7.398,507,en,1990-09-20,45.0,,,Sci-Fi & Fantasy,tv,1.0,22.0
The Adventures of Don Coyote and Sancho Panda,6.0,2,en,1990-09-16,30.0,,,Action & Adventure,tv,3.0,33.0
The Adventures of Don Coyote and Sancho Panda,6.0,2,en,1990-09-16,30.0,,,Animation,tv,3.0,33.0
The Adventures of Don Coyote and Sancho Panda,6.0,2,en,1990-09-16,30.0,,,Family,tv,3.0,33.0
The New Adventures of He-Man,5.9,14,en,1990-09-01,30.0,,,Animation,tv,1.0,65.0
The New Adventures of He-Man,5.9,14,en,1990-09-01,30.0,,,Sci-Fi & Fantasy,tv,1.0,65.0
Wie ben ik?,8.0,2,nl,1990-06-04,30.0,,,,tv,18.0,283.0
Alcanzar una estrella,7.6,30,es,1990-05-14,60.0,,,Drama,tv,1.0,160.0
Counterstrike,7.0,2,en,1990-07-01,60.0,,,Action & Adventure,tv,3.0,66.0
Counterstrike,7.0,2,en,1990-07-01,60.0,,,Drama,tv,3.0,66.0
Wings,6.867,128,en,1990-04-19,23.0,,,Comedy,tv,8.0,172.0
Wings,6.867,128,en,1990-04-19,23.0,,,Drama,tv,8.0,172.0
Yagami's Family Affairs,0.0,0,ja,1990-05-25,30.0,,,Animation,tv,1.0,13.0
Yagami's Family Affairs,0.0,0,ja,1990-05-25,30.0,,,Comedy,tv,1.0,13.0
The Howard Stern Show,6.0,1,en,1990-07-14,,,,Comedy,tv,2.0,69.0
The Howard Stern Show,6.0,1,en,1990-07-14,,,,News,tv,2.0,69.0
The Howard Stern Show,6.0,1,en,1990-07-14,,,,Reality,tv,2.0,69.0
The Three-eyed One,8.5,2,ja,1990-10-18,30.0,,,Animation,tv,1.0,48.0
The Three-eyed One,8.5,2,ja,1990-10-18,30.0,,,Mystery,tv,1.0,48.0
The Three-eyed One,8.5,2,ja,1990-10-18,30.0,,,Action & Adventure,tv,1.0,48.0
Ein Schloß am Wörthersee,5.8,4,de,1990-10-17,50.0,,,Comedy,tv,3.0,34.0
Café Meineid,0.0,0,de,1990-10-06,22.0,,,Drama,tv,11.0,147.0
Café Meineid,0.0,0,de,1990-10-06,22.0,,,Comedy,tv,11.0,147.0
Swamp Thing,6.1,14,en,1990-07-27,30.0,,,Action & Adventure,tv,3.0,72.0
Swamp Thing,6.1,14,en,1990-07-27,30.0,,,Sci-Fi & Fantasy,tv,3.0,72.0
Maniac Mansion,4.7,7,en,1990-09-17,30.0,,,Comedy,tv,3.0,66.0
Equal Justice,6.3,3,en,1990-03-27,60.0,,,Drama,tv,2.0,27.0
The Wizard of Oz,6.5,2,en,1990-09-08,30.0,,,Animation,tv,1.0,13.0
Attack of the Killer Tomatoes,7.2,21,en,1990-09-08,23.0,,,Animation,tv,2.0,21.0
Attack of the Killer Tomatoes,7.2,21,en,1990-09-08,23.0,,,Comedy,tv,2.0,21.0
WIOU,6.0,1,en,1990-10-24,60.0,,,Drama,tv,1.0,20.0
Medics,5.3,3,en,1990-11-14,60.0,,,Drama,tv,5.0,35.0
Medics,5.3,3,en,1990-11-14,60.0,,,Documentary,tv,5.0,35.0
Αστυνόμος Θανάσης Παπαθανάσης,0.0,0,el,1990-10-06,,,,Comedy,tv,2.0,69.0
Adorable Mónica,0.0,0,es,1990-10-24,60.0,,,Soap,tv,1.0,211.0
Adorable Mónica,0.0,0,es,1990-10-24,60.0,,,Drama,tv,1.0,211.0
Through the Bible with Les Feldick,10.0,1,en,1990-10-01,,,,Talk,tv,1.0,246.0
Super Force,6.2,6,en,1990-10-05,30.0,,,Action & Adventure,tv,2.0,48.0
Super Force,6.2,6,en,1990-10-05,30.0,,,Sci-Fi & Fantasy,tv,2.0,48.0
Shannon's Deal,8.0,2,en,1990-04-16,60.0,,,Drama,tv,2.0,14.0
Plunder,0.0,0,en,1990-03-05,30.0,,,,tv,2.0,44.0
La Télé des Inconnus : L'essentiel,9.0,1,fr,1990-03-19,,,,,tv,4.0,135.0
The Red Green Show,7.304,23,en,1991-01-01,21.0,,,Comedy,tv,15.0,304.0
MBC Bests Theater,7.0,1,ko,1991-07-07,,,,Drama,tv,1.0,664.0
DAS!,4.2,5,de,1991-01-02,45.0,,,Talk,tv,34.0,6637.0
DAS!,4.2,5,de,1991-01-02,45.0,,,News,tv,34.0,6637.0
Watatatow,1.5,3,fr,1991-10-03,30.0,,,Drama,tv,14.0,695.0
Watatatow,1.5,3,fr,1991-10-03,30.0,,,Comedy,tv,14.0,695.0
Maury,5.4,40,en,1991-09-09,60.0,,,Talk,tv,24.0,1685.0
Home Improvement,7.4,649,en,1991-09-17,22.0,,,Comedy,tv,8.0,204.0
Dragon Quest: The Adventure of Dai,8.164,122,ja,1991-10-17,24.0,,,Animation,tv,1.0,46.0
Dragon Quest: The Adventure of Dai,8.164,122,ja,1991-10-17,24.0,,,Sci-Fi & Fantasy,tv,1.0,46.0
Dragon Quest: The Adventure of Dai,8.164,122,ja,1991-10-17,24.0,,,Action & Adventure,tv,1.0,46.0
Dragon Quest: The Adventure of Dai,8.164,122,ja,1991-10-17,24.0,,,Comedy,tv,1.0,46.0
Clarissa Explains It All,7.8,156,en,1991-03-23,22.0,,,Comedy,tv,5.0,65.0
Clarissa Explains It All,7.8,156,en,1991-03-23,22.0,,,Kids,tv,5.0,65.0
Clarissa Explains It All,7.8,156,en,1991-03-23,22.0,,,Family,tv,5.0,65.0
Kimi no na wa,7.0,1,ja,1991-04-02,15.0,,,Drama,tv,1.0,312.0
Vamp,7.7,9,pt,1991-07-15,40.0,,,Soap,tv,1.0,179.0
Vamp,7.7,9,pt,1991-07-15,40.0,,,Comedy,tv,1.0,179.0
Vamp,7.7,9,pt,1991-07-15,40.0,,,Action & Adventure,tv,1.0,179.0
Käpt'n Blaubärs Seemannsgarn,0.0,0,de,1991-10-05,,,,Animation,tv,4.0,198.0
Silk Stalkings,6.1,39,en,1991-11-07,48.0,,,Crime,tv,8.0,176.0
Silk Stalkings,6.1,39,en,1991-11-07,48.0,,,Drama,tv,8.0,176.0
Silk Stalkings,6.1,39,en,1991-11-07,48.0,,,Action & Adventure,tv,8.0,176.0
The Commish,7.12,25,en,1991-09-28,60.0,,,Drama,tv,5.0,94.0
The Commish,7.12,25,en,1991-09-28,60.0,,,Comedy,tv,5.0,94.0
What Would You Do?,7.8,5,en,1991-08-31,30.0,,,Comedy,tv,1.0,90.0
What Would You Do?,7.8,5,en,1991-08-31,30.0,,,Family,tv,1.0,90.0
Downtown no Gottsu Ee Kanji,0.0,0,ja,1991-12-08,,,,Comedy,tv,6.0,245.0
Oppassen!!!,6.7,6,nl,1991-03-09,20.0,,,Comedy,tv,15.0,322.0
The Ren & Stimpy Show,7.624,476,en,1991-08-11,11.0,,,Animation,tv,5.0,91.0
The Ren & Stimpy Show,7.624,476,en,1991-08-11,11.0,,,Sci-Fi & Fantasy,tv,5.0,91.0
The Ren & Stimpy Show,7.624,476,en,1991-08-11,11.0,,,Comedy,tv,5.0,91.0
The Ren & Stimpy Show,7.624,476,en,1991-08-11,11.0,,,Kids,tv,5.0,91.0
Dinosaurs,7.778,1033,en,1991-04-26,23.0,,,Sci-Fi & Fantasy,tv,4.0,65.0
Dinosaurs,7.778,1033,en,1991-04-26,23.0,,,Comedy,tv,4.0,65.0
Dinosaurs,7.778,1033,en,1991-04-26,23.0,,,Family,tv,4.0,65.0
James Bond Jr.,4.6,12,en,1991-09-16,30.0,,,Animation,tv,1.0,65.0
Premiers Baisers,6.1,5,fr,1991-12-23,26.0,,,Comedy,tv,1.0,318.0
Rugrats,7.6,713,en,1991-08-11,11.0,,,Family,tv,9.0,322.0
Rugrats,7.6,713,en,1991-08-11,11.0,,,Animation,tv,9.0,322.0
Rugrats,7.6,713,en,1991-08-11,11.0,,,Kids,tv,9.0,322.0
Rugrats,7.6,713,en,1991-08-11,11.0,,,Comedy,tv,9.0,322.0
The Legend of Prince Valiant,6.0,14,en,1991-09-03,30.0,,,Animation,tv,2.0,65.0
The Legend of Prince Valiant,6.0,14,en,1991-09-03,30.0,,,Sci-Fi & Fantasy,tv,2.0,65.0
The Legend of Prince Valiant,6.0,14,en,1991-09-03,30.0,,,Action & Adventure,tv,2.0,65.0
La Pícara Soñadora,7.0,83,es,1991-09-02,60.0,,,Drama,tv,1.0,80.0
Farmacia de guardia,6.182,11,es,1991-09-19,30.0,,,Comedy,tv,5.0,169.0
Step by Step,7.739,404,en,1991-09-20,20.0,,,Comedy,tv,7.0,160.0
Step by Step,7.739,404,en,1991-09-20,20.0,,,Family,tv,7.0,160.0
Police Rescue,6.4,11,en,1991-02-14,50.0,,,Action & Adventure,tv,5.0,61.0
Police Rescue,6.4,11,en,1991-02-14,50.0,,,Drama,tv,5.0,61.0
The New WKRP in Cincinnati,7.0,4,en,1991-09-07,30.0,,,Comedy,tv,2.0,47.0
Noel's House Party,7.2,6,en,1991-11-23,60.0,,,,tv,8.0,175.0
The Jerry Springer Show,4.378,49,en,1991-09-30,45.0,,,Talk,tv,27.0,358.0
O-bake no... Holly,0.0,0,en,1991-01-28,10.0,,,,tv,1.0,142.0
Eisenbahn-Romantik,8.3,3,de,1991-04-07,30.0,,,Documentary,tv,35.0,1083.0
Performance,6.0,2,en,1991-10-05,120.0,,,Drama,tv,7.0,33.0
Mother Goose and Grimm,7.0,1,en,1991-09-14,30.0,,,Animation,tv,1.0,26.0
Darkwing Duck,7.314,307,en,1991-09-06,22.0,,,Action & Adventure,tv,3.0,91.0
Darkwing Duck,7.314,307,en,1991-09-06,22.0,,,Animation,tv,3.0,91.0
Darkwing Duck,7.314,307,en,1991-09-06,22.0,,,Comedy,tv,3.0,91.0
Darkwing Duck,7.314,307,en,1991-09-06,22.0,,,Family,tv,3.0,91.0
Darkwing Duck,7.314,307,en,1991-09-06,22.0,,,Kids,tv,3.0,91.0
O Dono do Mundo,7.4,7,pt,1991-05-20,50.0,,,Soap,tv,1.0,197.0
O Dono do Mundo,7.4,7,pt,1991-05-20,50.0,,,Drama,tv,1.0,197.0
21 Emon,4.667,3,ja,1991-05-02,25.0,,,Animation,tv,1.0,39.0
21 Emon,4.667,3,ja,1991-05-02,25.0,,,Comedy,tv,1.0,39.0
21 Emon,4.667,3,ja,1991-05-02,25.0,,,Sci-Fi & Fantasy,tv,1.0,39.0
Chances,3.0,2,en,1991-01-29,60.0,,,Soap,tv,1.0,127.0
Chances,3.0,2,en,1991-01-29,60.0,,,Drama,tv,1.0,127.0
Goldfish Warning!,5.75,4,ja,1991-01-12,24.0,,,Animation,tv,1.0,54.0
Goldfish Warning!,5.75,4,ja,1991-01-12,24.0,,,Kids,tv,1.0,54.0
Goldfish Warning!,5.75,4,ja,1991-01-12,24.0,,,Comedy,tv,1.0,54.0
Dark Justice,6.8,15,en,1991-04-05,46.0,,,Crime,tv,3.0,66.0
Dark Justice,6.8,15,en,1991-04-05,46.0,,,Drama,tv,3.0,66.0
Soldier Soldier,6.643,14,en,1991-06-10,51.0,,,Drama,tv,7.0,82.0
Soldier Soldier,6.643,14,en,1991-06-10,51.0,,,War & Politics,tv,7.0,82.0
Madres egoístas,0.0,0,es,1991-02-04,44.0,,,Family,tv,1.0,80.0
Madres egoístas,0.0,0,es,1991-02-04,44.0,,,Drama,tv,1.0,80.0
Madres egoístas,0.0,0,es,1991-02-04,44.0,,,Soap,tv,1.0,80.0
Doug,7.2,222,en,1991-08-18,24.0,,,Animation,tv,7.0,166.0
Doug,7.2,222,en,1991-08-18,24.0,,,Comedy,tv,7.0,166.0
Doug,7.2,222,en,1991-08-18,24.0,,,Kids,tv,7.0,166.0
Matchless Raijin-Oh,6.3,3,ja,1991-04-03,24.0,,,Animation,tv,1.0,51.0
Matchless Raijin-Oh,6.3,3,ja,1991-04-03,24.0,,,Kids,tv,1.0,51.0
Matchless Raijin-Oh,6.3,3,ja,1991-04-03,24.0,,,Action & Adventure,tv,1.0,51.0
Matchless Raijin-Oh,6.3,3,ja,1991-04-03,24.0,,,Sci-Fi & Fantasy,tv,1.0,51.0
Taz-Mania,7.006,236,en,1991-09-07,30.0,,,Family,tv,4.0,121.0
Taz-Mania,7.006,236,en,1991-09-07,30.0,,,Animation,tv,4.0,121.0
Taz-Mania,7.006,236,en,1991-09-07,30.0,,,Comedy,tv,4.0,121.0
Reasonable Doubts,7.2,6,en,1991-09-26,42.0,,,Drama,tv,2.0,44.0
Volver a empezar,0.0,0,es,1991-04-01,,,,Soap,tv,1.0,110.0
Jankenman,6.0,2,ja,1991-04-04,25.0,,,Animation,tv,1.0,51.0
Romance of the Three Kingdoms,8.0,3,ja,1991-10-18,23.0,,,Animation,tv,1.0,47.0
Romance of the Three Kingdoms,8.0,3,ja,1991-10-18,23.0,,,Action & Adventure,tv,1.0,47.0
Tarzán,5.8,10,en,1991-10-06,23.0,,,Action & Adventure,tv,3.0,75.0
Super Rescue Solbrain,8.5,4,ja,1991-01-20,24.0,,,Action & Adventure,tv,1.0,53.0
Maalaala Mo Kaya,5.7,3,tl,1991-05-15,90.0,,,Drama,tv,31.0,318.0
De Kotmadam,5.7,7,nl,1991-12-30,25.0,,,Comedy,tv,25.0,352.0
Boulevard Bio,6.0,1,de,1991-08-06,60.0,,,Talk,tv,13.0,195.0
Dear Brother,6.4,7,ja,1991-07-14,25.0,,,Animation,tv,1.0,39.0
Dear Brother,6.4,7,ja,1991-07-14,25.0,,,Drama,tv,1.0,39.0
Pebble Mill,3.1,4,en,1991-10-14,45.0,,,Talk,tv,5.0,741.0
Prime Suspect,7.7,88,en,1991-04-07,,,,Crime,tv,7.0,15.0
Prime Suspect,7.7,88,en,1991-04-07,,,,Drama,tv,7.0,15.0
Prime Suspect,7.7,88,en,1991-04-07,,,,Mystery,tv,7.0,15.0
Chōjin Sentai Jetman,8.1,8,ja,1991-02-15,20.0,,,Sci-Fi & Fantasy,tv,1.0,51.0
Chōjin Sentai Jetman,8.1,8,ja,1991-02-15,20.0,,,Action & Adventure,tv,1.0,51.0
Chōjin Sentai Jetman,8.1,8,ja,1991-02-15,20.0,,,Kids,tv,1.0,51.0
Genji Tsuushin Agedama,4.5,2,ja,1991-10-04,,,,Animation,tv,1.0,51.0
Genji Tsuushin Agedama,4.5,2,ja,1991-10-04,,,,Action & Adventure,tv,1.0,51.0
Charlie Rose,5.7,11,en,1991-09-30,56.0,,,Talk,tv,25.0,91.0
Dororonpa!,0.0,0,ja,1991-04-08,,,,Animation,tv,1.0,114.0
Dororonpa!,0.0,0,ja,1991-04-08,,,,Comedy,tv,1.0,114.0
Future GPX Cyber Formula,8.8,10,ja,1991-03-15,24.0,,,Animation,tv,6.0,66.0
Nestor Burma,6.1,12,fr,1991-09-29,85.0,,,Drama,tv,8.0,39.0
Nestor Burma,6.1,12,fr,1991-09-29,85.0,,,Mystery,tv,8.0,39.0
Nestor Burma,6.1,12,fr,1991-09-29,85.0,,,Crime,tv,8.0,39.0
Nestor Burma,6.1,12,fr,1991-09-29,85.0,,,Comedy,tv,8.0,39.0
The Adventures of Tintin,8.0,339,fr,1991-10-02,22.0,,,Animation,tv,3.0,39.0
The Adventures of Tintin,8.0,339,fr,1991-10-02,22.0,,,Action & Adventure,tv,3.0,39.0
Mission: Impossible,7.52,203,en,1991-08-06,60.0,,,Drama,tv,2.0,35.0
Mission: Impossible,7.52,203,en,1991-08-06,60.0,,,Action & Adventure,tv,2.0,35.0
Mission: Impossible,7.52,203,en,1991-08-06,60.0,,,Crime,tv,2.0,35.0
Old Enough!,6.7,11,ja,1991-06-08,20.0,,,Reality,tv,32.0,99.0
Old Enough!,6.7,11,ja,1991-06-08,20.0,,,Family,tv,32.0,99.0
Bellísima,0.0,0,es,1991-10-22,,,,Drama,tv,1.0,187.0
Bellísima,0.0,0,es,1991-10-22,,,,Soap,tv,1.0,187.0
Trapp Family Story,6.2,9,ja,1991-01-13,24.0,,,Animation,tv,1.0,40.0
Trapp Family Story,6.2,9,ja,1991-01-13,24.0,,,Family,tv,1.0,40.0
Trapp Family Story,6.2,9,ja,1991-01-13,24.0,,,Drama,tv,1.0,40.0
Trapp Family Story,6.2,9,ja,1991-01-13,24.0,,,Comedy,tv,1.0,40.0
Civil Wars,2.0,2,en,1991-11-20,60.0,,,Drama,tv,2.0,36.0
Lightning Force,0.0,1,en,1991-10-04,30.0,,,Action & Adventure,tv,1.0,24.0
A Woman Named Jackie,9.2,5,en,1991-10-13,83.0,,,Drama,tv,1.0,3.0
Antonella,6.0,2,es,1991-03-08,60.0,,,Soap,tv,1.0,165.0
Antonella,6.0,2,es,1991-03-08,60.0,,,Drama,tv,1.0,165.0
The Pirates of Dark Water,7.4,35,en,1991-02-25,30.0,,,Animation,tv,2.0,21.0
The Pirates of Dark Water,7.4,35,en,1991-02-25,30.0,,,Action & Adventure,tv,2.0,21.0
The Pirates of Dark Water,7.4,35,en,1991-02-25,30.0,,,Sci-Fi & Fantasy,tv,2.0,21.0
The Pirates of Dark Water,7.4,35,en,1991-02-25,30.0,,,Kids,tv,2.0,21.0
Atrapada,0.0,0,es,1991-08-19,,,,Drama,tv,1.0,180.0
Atrapada,0.0,0,es,1991-08-19,,,,Mystery,tv,1.0,180.0
Who's The Winner,0.0,0,zh,1991-09-02,,,,Crime,tv,4.0,112.0
Who's The Winner,0.0,0,zh,1991-09-02,,,,Action & Adventure,tv,4.0,112.0
Get Your Own Back,5.0,1,en,1991-09-26,30.0,,,Kids,tv,13.0,188.0
Get Your Own Back,5.0,1,en,1991-09-26,30.0,,,Family,tv,13.0,188.0
Nurses,7.0,6,en,1991-09-14,25.0,,,Comedy,tv,3.0,68.0
Legend of the Dragon Kings,6.0,1,ja,1991-06-25,45.0,,,Animation,tv,1.0,12.0
Legend of the Dragon Kings,6.0,1,ja,1991-06-25,45.0,,,Drama,tv,1.0,12.0
Legend of the Dragon Kings,6.0,1,ja,1991-06-25,45.0,,,Sci-Fi & Fantasy,tv,1.0,12.0
Valeria y Maximiliano,7.318,85,es,1991-12-23,,,,Drama,tv,1.0,95.0
Valeria y Maximiliano,7.318,85,es,1991-12-23,,,,Soap,tv,1.0,95.0
La mujer prohibida,0.0,0,es,1991-06-18,60.0,,,Soap,tv,1.0,227.0
La mujer prohibida,0.0,0,es,1991-06-18,60.0,,,Drama,tv,1.0,227.0
Dark Shadows,7.719,32,en,1991-01-13,60.0,,,Soap,tv,1.0,12.0
Dark Shadows,7.719,32,en,1991-01-13,60.0,,,Sci-Fi & Fantasy,tv,1.0,12.0
Veronica Clare,6.0,1,en,1991-07-23,60.0,,,,tv,1.0,9.0
Murder Most Horrid,6.6,13,en,1991-11-14,30.0,,,Comedy,tv,4.0,24.0
Murder Most Horrid,6.6,13,en,1991-11-14,30.0,,,Drama,tv,4.0,24.0
Murder Most Horrid,6.6,13,en,1991-11-14,30.0,,,Crime,tv,4.0,24.0
Murder Most Horrid,6.6,13,en,1991-11-14,30.0,,,Mystery,tv,4.0,24.0
The Mischievous Twins,7.4,5,ja,1991-01-05,598.0,,,Animation,tv,1.0,26.0
Where's Wally?,6.8,34,en,1991-09-14,25.0,,,Action & Adventure,tv,1.0,17.0
Where's Wally?,6.8,34,en,1991-09-14,25.0,,,Animation,tv,1.0,17.0
Where's Wally?,6.8,34,en,1991-09-14,25.0,,,Comedy,tv,1.0,17.0
Where's Wally?,6.8,34,en,1991-09-14,25.0,,,Family,tv,1.0,17.0
Here Is Greenwood,7.3,3,ja,1991-11-21,31.0,,,Animation,tv,1.0,6.0
Here Is Greenwood,7.3,3,ja,1991-11-21,31.0,,,Drama,tv,1.0,6.0
Here Is Greenwood,7.3,3,ja,1991-11-21,31.0,,,Comedy,tv,1.0,6.0
Bottom,7.9,128,en,1991-09-17,30.0,,,Comedy,tv,3.0,18.0
Noot vir Noot,7.8,2,af,1991-07-27,,,,Reality,tv,47.0,752.0
Harry and the Hendersons,5.7,33,en,1991-01-13,22.0,,,Comedy,tv,3.0,72.0
Harry and the Hendersons,5.7,33,en,1991-01-13,22.0,,,Sci-Fi & Fantasy,tv,3.0,72.0
Harry and the Hendersons,5.7,33,en,1991-01-13,22.0,,,Family,tv,3.0,72.0
Emergency Departure Rescue Kids,1.0,1,ja,1991-02-19,25.0,,,Action & Adventure,tv,1.0,50.0
Emergency Departure Rescue Kids,1.0,1,ja,1991-02-19,25.0,,,Animation,tv,1.0,50.0
Emergency Departure Rescue Kids,1.0,1,ja,1991-02-19,25.0,,,Sci-Fi & Fantasy,tv,1.0,50.0
P.S. I Luv U,5.8,4,en,1991-09-15,60.0,,,Crime,tv,1.0,13.0
P.S. I Luv U,5.8,4,en,1991-09-15,60.0,,,Drama,tv,1.0,13.0
California's Gold,8.0,1,en,1991-01-06,30.0,,,Documentary,tv,24.0,116.0
Northwood,0.0,0,en,1991-03-04,30.0,,,Drama,tv,4.0,54.0
The Darling Buds of May,7.8,21,en,1991-04-07,60.0,,,Comedy,tv,3.0,20.0
The Darling Buds of May,7.8,21,en,1991-04-07,60.0,,,Drama,tv,3.0,20.0
Musik liegt in der Luft,0.0,0,de,1991-02-02,,,,,tv,1.0,44.0
Homefront,5.4,9,en,1991-09-24,60.0,,,Drama,tv,2.0,42.0
Homefront,5.4,9,en,1991-09-24,60.0,,,Family,tv,2.0,42.0
Homefront,5.4,9,en,1991-09-24,60.0,,,Soap,tv,2.0,42.0
Paul Merton: The Series,4.0,2,en,1991-09-25,30.0,,,Comedy,tv,2.0,12.0
Street Justice,6.8,2,en,1991-09-29,60.0,,,Action & Adventure,tv,2.0,44.0
The Hidden Room,5.5,2,en,1991-07-23,30.0,,,Drama,tv,2.0,33.0
The Hidden Room,5.5,2,en,1991-07-23,30.0,,,Mystery,tv,2.0,33.0
The Torkelsons,7.8,4,en,1991-09-21,24.0,,,Comedy,tv,2.0,33.0
The Torkelsons,7.8,4,en,1991-09-21,24.0,,,Drama,tv,2.0,33.0
The Torkelsons,7.8,4,en,1991-09-21,24.0,,,Family,tv,2.0,33.0
Palace Guard,3.5,2,en,1991-10-17,60.0,,,Drama,tv,1.0,9.0
Egoli: Place of Gold,6.8,4,af,1992-04-06,22.0,,,Soap,tv,18.0,4689.0
The Real World,5.7,39,en,1992-05-21,42.0,,,Reality,tv,33.0,634.0
The Tonight Show with Jay Leno,5.407,91,en,1992-05-25,63.0,,,Talk,tv,21.0,2643.0
The Tonight Show with Jay Leno,5.407,91,en,1992-05-25,63.0,,,Comedy,tv,21.0,2643.0
Shin Chan,7.8,100,ja,1992-04-13,24.0,,,Animation,tv,1.0,2473.0
Shin Chan,7.8,100,ja,1992-04-13,24.0,,,Comedy,tv,1.0,2473.0
Shin Chan,7.8,100,ja,1992-04-13,24.0,,,Kids,tv,1.0,2473.0
Batman: The Animated Series,8.546,1678,en,1992-09-05,,,,Action & Adventure,tv,4.0,85.0
Batman: The Animated Series,8.546,1678,en,1992-09-05,,,,Animation,tv,4.0,85.0
Batman: The Animated Series,8.546,1678,en,1992-09-05,,,,Drama,tv,4.0,85.0
Batman: The Animated Series,8.546,1678,en,1992-09-05,,,,Mystery,tv,4.0,85.0
Mad About You,6.659,229,en,1992-09-23,23.0,,,Comedy,tv,7.0,164.0
Yu Yu Hakusho,8.5,455,ja,1992-10-10,24.0,,,Animation,tv,4.0,112.0
Yu Yu Hakusho,8.5,455,ja,1992-10-10,24.0,,,Action & Adventure,tv,4.0,112.0
Yu Yu Hakusho,8.5,455,ja,1992-10-10,24.0,,,Sci-Fi & Fantasy,tv,4.0,112.0
Vicki!,5.0,1,en,1992-08-31,60.0,,,Talk,tv,2.0,374.0
Por Estas Calles,0.0,0,es,1992-06-03,,,,Drama,tv,1.0,591.0
"Gute Zeiten, schlechte Zeiten",5.8,41,de,1992-05-11,23.0,,,Drama,tv,34.0,8304.0
"Gute Zeiten, schlechte Zeiten",5.8,41,de,1992-05-11,23.0,,,Soap,tv,34.0,8304.0
Rederiet,7.8,10,sv,1992-08-20,45.0,,,Drama,tv,20.0,318.0
Shortland Street,5.3,15,en,1992-05-25,30.0,,,Soap,tv,34.0,7892.0
Shortland Street,5.3,15,en,1992-05-25,30.0,,,Drama,tv,34.0,7892.0
Hangin' with Mr. Cooper,6.435,31,en,1992-09-22,30.0,,,Comedy,tv,5.0,101.0
Bananas in Pyjamas,5.316,49,en,1992-07-20,5.0,,,Kids,tv,6.0,307.0
Bananas in Pyjamas,5.316,49,en,1992-07-20,5.0,,,Comedy,tv,6.0,307.0
Eek! The Cat,6.8,112,en,1992-09-11,30.0,,,Animation,tv,5.0,112.0
Eek! The Cat,6.8,112,en,1992-09-11,30.0,,,Kids,tv,5.0,112.0
Sailor Moon,8.381,971,ja,1992-03-07,24.0,,,Action & Adventure,tv,5.0,200.0
Sailor Moon,8.381,971,ja,1992-03-07,24.0,,,Animation,tv,5.0,200.0
Sailor Moon,8.381,971,ja,1992-03-07,24.0,,,Comedy,tv,5.0,200.0
Sailor Moon,8.381,971,ja,1992-03-07,24.0,,,Sci-Fi & Fantasy,tv,5.0,200.0
Sailor Moon,8.381,971,ja,1992-03-07,24.0,,,Kids,tv,5.0,200.0
The Addams Family,6.8,140,en,1992-09-12,30.0,,,Animation,tv,2.0,39.0
The Addams Family,6.8,140,en,1992-09-12,30.0,,,Kids,tv,2.0,39.0
The Addams Family,6.8,140,en,1992-09-12,30.0,,,Comedy,tv,2.0,39.0
